Gene,B cells,Cytotoxic T cells,CD4 T cells,Tfh,other
TRIT1,1,1,1,1,1
MYCL,1,1,1,1,1
RP1-118J21.5,1,1,1,1,1
MFSD2A,1,1,1,1,1
CAP1,1,1,1,1,1
PPT1,1,1,1,1,1
RLF,1,1,1,1,1
TMCO2,1,1,1,1,1
RP1-39G22.7,1,1,1,1,1
ZMPSTE24,1,1,1,1,1
COL9A2,1,1,1,1,1
SMAP2,1,1,1,1,1
ZFP69B,1,1,1,1,1
ZFP69,1,1,1,1,1
RP11-656D10.3,1,1,1,1,1
EXO5,1,1,1,1,1
RP11-656D10.5,1,1,1,1,1
RP11-656D10.6,1,1,1,1,1
ZNF684,1,1,1,1,1
RIMS3,1,1,1,1,1
RP4-739H11.3,1,1,1,1,1
NFYC-AS1,1,1,1,1,1
NFYC,1,1,1,1,1
KCNQ4,1,1,1,1,1
CITED4,1,1,1,1,1
RP5-1066H13.4,1,1,1,1,1
CTPS1,1,1,1,1,1
SLFNL1-AS1,1,1,1,1,1
SLFNL1,1,1,1,1,1
SCMH1,1,1,1,1,1
RP11-399E6.1,1,1,1,1,1
FOXO6,1,1,1,1,1
RP11-399E6.4,1,1,1,1,1
EDN2,1,1,1,1,1
HIVEP3,1,1,1,1,1
RP11-486B10.3,1,1,1,1,1
GUCA2B,1,1,1,1,1
GUCA2A,1,1,1,1,1
FOXJ3,1,1,1,1,1
RIMKLA,1,1,1,1,1
ZMYND12,1,1,1,1,1
PPCS,1,1,1,1,1
CCDC30,1,1,1,1,1
PPIH,1,1,1,1,1
RP5-994D16.3,1,1,1,1,1
YBX1,1,1,1,1,1
CLDN19,1,1,1,1,1
P3H1,1,1,1,1,1
C1orf50,1,1,1,1,1
RP5-994D16.9,1,1,1,1,1
RP5-994D16.11,1,1,1,1,1
SVBP,1,1,1,1,1
ERMAP,1,1,1,1,1
RP11-342M1.3,1,1,1,1,1
ZNF691,1,1,1,1,1
SLC2A1,1,1,1,1,1
SLC2A1-AS1,1,1,1,1,1
FAM183A,1,1,1,1,1
EBNA1BP2,1,1,1,1,1
CFAP57,1,1,1,1,1
TMEM125,1,1,1,1,1
C1orf210,1,1,1,1,1
TIE1,1,1,1,1,1
MPL,1,1,1,1,1
RP1-92O14.3,1,1,1,1,1
CDC20,1,1,1,1,1
ELOVL1,1,1,1,1,1
MED8,1,1,1,1,1
RP1-92O14.6,1,1,1,1,1
SZT2,1,1,1,1,1
SZT2-AS1,1,1,1,1,1
HYI,1,1,1,1,1
HYI-AS1,1,1,1,1,1
PTPRF,1,1,1,1,1
KDM4A,1,1,1,1,1
KDM4A-AS1,1,1,1,1,1
ST3GAL3,1,1,1,1,1
RP11-184I16.4,1,1,1,1,1
ARTN,1,1,1,1,1
RP11-7O11.3,1,1,1,1,1
IPO13,1,1,1,1,1
DPH2,1,1,1,1,1
ATP6V0B,1,1,1,1,1
B4GALT2,1,1,1,1,1
CCDC24,1,1,1,1,1
SLC6A9,1,1,1,1,1
RP5-1198O20.4,1,1,1,1,1
KLF17,1,1,1,1,1
KLF18,1,1,1,1,1
DMAP1,1,1,1,1,1
ERI3,1,1,1,1,1
RNF220,1,1,1,1,1
TMEM53,1,1,1,1,1
C1orf228,1,1,1,1,1
KIF2C,1,1,1,1,1
RP11-269F19.2,1,1,1,1,1
RPS8,1,1,1,1,1
BEST4,1,1,1,1,1
PLK3,1,1,1,1,1
TCTEX1D4,1,1,1,1,1
BTBD19,1,1,1,1,1
PTCH2,1,1,1,1,1
EIF2B3,1,1,1,1,1
HECTD3,1,1,1,1,1
UROD,1,1,1,1,1
ZSWIM5,1,1,1,1,1
LINC01144,1,1,1,1,1
HPDL,1,1,1,1,1
MUTYH,1,1,1,1,1
TOE1,1,1,1,1,1
TESK2,1,1,1,1,1
CCDC163P,1,1,1,1,1
MMACHC,1,1,1,1,1
PRDX1,1,1,1,1,1
AKR1A1,1,1,1,1,1
NASP,1,1,1,1,1
CCDC17,1,1,1,1,1
GPBP1L1,1,1,1,1,1
TMEM69,1,1,1,1,1
IPP,1,1,1,1,1
MAST2,1,1,1,1,1
PIK3R3,1,1,1,1,1
PIK3R3-1,1,1,1,1,1
RP4-533D7.4,1,1,1,1,1
RP4-533D7.5,1,1,1,1,1
TSPAN1,1,1,1,1,1
RP11-322N21.2,1,1,1,1,1
POMGNT1,1,1,1,1,1
LURAP1,1,1,1,1,1
RAD54L,1,1,1,1,1
LRRC41,1,1,1,1,1
UQCRH,1,1,1,1,1
NSUN4,1,1,1,1,1
FAAH,1,1,1,1,1
DMBX1,1,1,1,1,1
RP11-49P4.7,1,1,1,1,1
MKNK1-AS1,1,1,1,1,1
KNCN,1,1,1,1,1
MKNK1,1,1,1,1,1
MOB3C,1,1,1,1,1
ATPAF1,1,1,1,1,1
TEX38,1,1,1,1,1
EFCAB14-AS1,1,1,1,1,1
EFCAB14,1,1,1,1,1
CYP4B1,1,1,1,1,1
CYP4A11,1,1,1,1,1
CYP4X1,1,1,1,1,1
CYP4Z1,1,1,1,1,1
CYP4A22-AS1,1,1,1,1,1
CYP4A22,1,1,1,1,1
LINC00853,1,1,1,1,1
PDZK1IP1,1,1,1,1,1
TAL1,1,1,1,1,1
RP1-18D14.7,1,1,1,1,1
STIL,1,1,1,1,1
CMPK1,1,1,1,1,1
LINC01389,1,1,1,1,1
FOXE3,1,1,1,1,1
FOXD2-AS1,1,1,1,1,1
FOXD2,1,1,1,1,1
RP11-543D5.1,1,1,1,1,1
TRABD2B,1,1,1,1,1
RP11-543D5.2,1,1,1,1,1
RP11-330M19.1,1,1,1,1,1
RP4-683M8.2,1,1,1,1,1
RP11-193P11.3,1,1,1,1,1
AL356289.1,1,1,1,1,1
RP5-1024N4.2,1,1,1,1,1
SLC5A9,1,1,1,1,1
RP5-1024N4.4,1,1,1,1,1
SPATA6,1,1,1,1,1
AGBL4,1,1,1,1,1
BEND5,1,1,1,1,1
RP11-141A19.1,1,1,1,1,1
RP11-141A19.2,1,1,1,1,1
ELAVL4,1,1,1,1,1
RP11-567C20.2,1,1,1,1,1
RP11-567C20.3,1,1,1,1,1
DMRTA2,1,1,1,1,1
FAF1,1,1,1,1,1
RP5-850O15.3,1,1,1,1,1
CDKN2C,1,1,1,1,1
C1orf185,1,1,1,1,1
LINC01562,1,1,1,1,1
RNF11,1,1,1,1,1
RP11-296A18.6,1,1,1,1,1
TTC39A,1,1,1,1,1
TTC39A-AS1,1,1,1,1,1
EPS15,1,1,1,1,1
RP11-253A20.1,1,1,1,1,1
RP11-191G24.1,1,1,1,1,1
OSBPL9,1,1,1,1,1
NRDC,1,1,1,1,1
RP4-657D16.3,1,1,1,1,1
RP4-657D16.6,1,1,1,1,1
RAB3B,1,1,1,1,1
TXNDC12,1,1,1,1,1
KTI12,1,1,1,1,1
RP11-91A18.4,1,1,1,1,1
TXNDC12-AS1,1,1,1,1,1
BTF3L4,1,1,1,1,1
ZFYVE9,1,1,1,1,1
CC2D1B,1,1,1,1,1
RP11-155O18.6,1,1,1,1,1
ORC1,1,1,1,1,1
PRPF38A,1,1,1,1,1
ZCCHC11,1,1,1,1,1
RP11-25O10.2,1,1,1,1,1
GPX7,1,1,1,1,1
FAM159A,1,1,1,1,1
COA7,1,1,1,1,1
ZYG11B,1,1,1,1,1
ZYG11A,1,1,1,1,1
RP4-631H13.2,1,1,1,1,1
ECHDC2,1,1,1,1,1
SCP2,1,1,1,1,1
AL445183.1,1,1,1,1,1
PODN,1,1,1,1,1
RP11-334A14.5,1,1,1,1,1
SLC1A7,1,1,1,1,1
RP11-334A14.8,1,1,1,1,1
CPT2,1,1,1,1,1
RP5-1024G6.2,1,1,1,1,1
C1orf123,1,1,1,1,1
RP5-1024G6.7,1,1,1,1,1
MAGOH,1,1,1,1,1
RP5-1024G6.5,1,1,1,1,1
LRP8,1,1,1,1,1
RP4-784A16.1,1,1,1,1,1
RP4-784A16.2,1,1,1,1,1
RP4-784A16.4,1,1,1,1,1
RP4-784A16.5,1,1,1,1,1
RP11-117D22.1,1,1,1,1,1
RP11-117D22.2,1,1,1,1,1
DMRTB1,1,1,1,1,1
GLIS1,1,1,1,1,1
NDC1,1,1,1,1,1
YIPF1,1,1,1,1,1
DIO1,1,1,1,1,1
HSPB11,1,1,1,1,1
LRRC42,1,1,1,1,1
LDLRAD1,1,1,1,1,1
TMEM59,1,1,1,1,1
TCEANC2,1,1,1,1,1
CDCP2,1,1,1,1,1
RP11-446E24.4,1,1,1,1,1
CYB5RL,1,1,1,1,1
MRPL37,1,1,1,1,1
SSBP3,1,1,1,1,1
SSBP3-AS1,1,1,1,1,1
RP5-997D24.3,1,1,1,1,1
RP4-705F19.1,1,1,1,1,1
RP5-866L20.1,1,1,1,1,1
ACOT11,1,1,1,1,1
FAM151A,1,1,1,1,1
MROH7,1,1,1,1,1
MROH7-TTC4,1,1,1,1,1
TTC4,1,1,1,1,1
PARS2,1,1,1,1,1
TTC22,1,1,1,1,1
RP11-67L3.2,1,1,1,1,1
LEXM,1,1,1,1,1
DHCR24,1,1,1,1,1
RP11-67L3.5,1,1,1,1,1
RP11-67L3.4,1,1,1,1,1
TMEM61,1,1,1,1,1
RP11-12C17.2,1,1,1,1,1
BSND,1,1,1,1,1
PCSK9,1,1,1,1,1
USP24,1,1,1,1,1
RP11-101C11.1,1,1,1,1,1
RP11-90C4.1,1,1,1,1,1
RP11-90C4.2,1,1,1,1,1
RP11-90C4.3,1,1,1,1,1
RP1-158P9.1,1,1,1,1,1
RP11-504A18.1,1,1,1,1,1
RP4-710M16.2,1,1,1,1,1
PLPP3,1,1,1,1,1
PRKAA2,1,1,1,1,1
C1orf168,1,1,1,1,1
RP11-378I13.1,1,1,1,1,1
C8A,1,1,1,1,1
C8B,1,1,1,1,1
RP5-1103B4.3,1,1,1,1,1
DAB1,1,1,1,1,1
RP6-102O10.1,1,1,1,1,1
DAB1-AS1,1,1,1,1,1
RP11-393I23.4,1,1,1,1,1
OMA1,1,1,1,1,1
TACSTD2,1,1,1,1,1
MYSM1,1,1,1,1,1
JUN,1,1,1,1,1
LINC01135,1,1,1,1,1
RP11-63G10.3,1,1,1,1,1
RP11-63G10.2,1,1,1,1,1
RP4-794H19.1,1,1,1,1,1
LINC01358,1,1,1,1,1
RP11-145M4.1,1,1,1,1,1
RP11-145M4.2,1,1,1,1,1
RP11-467C18.1,1,1,1,1,1
FGGY,1,1,1,1,1
RP4-782L23.2,1,1,1,1,1
HOOK1,1,1,1,1,1
CYP2J2,1,1,1,1,1
C1orf87,1,1,1,1,1
RP11-575B7.3,1,1,1,1,1
RP11-776H12.1,1,1,1,1,1
RP11-436K8.1,1,1,1,1,1
NFIA,1,1,1,1,1
NFIA-AS2,1,1,1,1,1
TM2D1,1,1,1,1,1
RP11-430G17.3,1,1,1,1,1
INADL,1,1,1,1,1
L1TD1,1,1,1,1,1
KANK4,1,1,1,1,1
USP1,1,1,1,1,1
DOCK7,1,1,1,1,1
ANGPTL3,1,1,1,1,1
RP11-230B22.1,1,1,1,1,1
ATG4C,1,1,1,1,1
RP4-771M4.3,1,1,1,1,1
RP11-5P4.1,1,1,1,1,1
RP11-5P4.2,1,1,1,1,1
RP11-5P4.3,1,1,1,1,1
RP11-335E6.2,1,1,1,1,1
RP11-335E6.3,1,1,1,1,1
FOXD3-AS1,1,1,1,1,1
FOXD3,1,1,1,1,1
ALG6,1,1,1,1,1
ITGB3BP,1,1,1,1,1
EFCAB7,1,1,1,1,1
PGM1,1,1,1,1,1
ROR1,1,1,1,1,1
ROR1-AS1,1,1,1,1,1
UBE2U,1,1,1,1,1
CACHD1,1,1,1,1,1
RAVER2,1,1,1,1,1
JAK1,1,1,1,1,1
RP4-535B20.4,1,1,1,1,1
RP4-535B20.1,1,1,1,1,1
AK4,1,1,1,1,1
DNAJC6,1,1,1,1,1
RP5-1044H5.1,1,1,1,1,1
LEPROT,1,1,1,1,1
LEPR,1,1,1,1,1
PDE4B,1,1,1,1,1
RP11-397C12.1,1,1,1,1,1
SGIP1,1,1,1,1,1
RP4-598P13.1,1,1,1,1,1
TCTEX1D1,1,1,1,1,1
INSL5,1,1,1,1,1
WDR78,1,1,1,1,1
RP11-342H21.2,1,1,1,1,1
MIER1,1,1,1,1,1
SLC35D1,1,1,1,1,1
C1orf141,1,1,1,1,1
IL23R,1,1,1,1,1
IL12RB2,1,1,1,1,1
SERBP1,1,1,1,1,1
RP11-393N21.2,1,1,1,1,1
GADD45A,1,1,1,1,1
GNG12,1,1,1,1,1
GNG12-AS1,1,1,1,1,1
DIRAS3,1,1,1,1,1
WLS,1,1,1,1,1
RPE65,1,1,1,1,1
DEPDC1,1,1,1,1,1
RP4-694A7.2,1,1,1,1,1
DEPDC1-AS1,1,1,1,1,1
RP11-424D14.1,1,1,1,1,1
RP11-74K19.1,1,1,1,1,1
RP3-380B4.1,1,1,1,1,1
LRRC7,1,1,1,1,1
RP11-181B18.1,1,1,1,1,1
LRRC40,1,1,1,1,1
SRSF11,1,1,1,1,1
RP4-677H15.4,1,1,1,1,1
ANKRD13C,1,1,1,1,1
HHLA3,1,1,1,1,1
RP11-180O5.2,1,1,1,1,1
AL158839.1,1,1,1,1,1
CTH,1,1,1,1,1
RP11-42O15.3,1,1,1,1,1
RP5-952N6.1,1,1,1,1,1
RP11-99H8.1,1,1,1,1,1
PTGER3,1,1,1,1,1
RP3-333A15.1,1,1,1,1,1
ZRANB2-AS1,1,1,1,1,1
ZRANB2,1,1,1,1,1
NEGR1,1,1,1,1,1
RP11-82L20.1,1,1,1,1,1
RP4-660H19.1,1,1,1,1,1
RP11-262K1.1,1,1,1,1,1
LINC01360,1,1,1,1,1
RP4-788P17.1,1,1,1,1,1
LRRIQ3,1,1,1,1,1
FPGT,1,1,1,1,1
FPGT-TNNI3K,1,1,1,1,1
TNNI3K,1,1,1,1,1
RP11-439H8.4,1,1,1,1,1
RP4-650F12.2,1,1,1,1,1
LRRC53,1,1,1,1,1
ERICH3,1,1,1,1,1
ERICH3-AS1,1,1,1,1,1
RP11-17E13.2,1,1,1,1,1
CRYZ,1,1,1,1,1
TYW3,1,1,1,1,1
RP11-93N20.1,1,1,1,1,1
RP11-510C10.4,1,1,1,1,1
RP11-510C10.2,1,1,1,1,1
LHX8,1,1,1,1,1
RP11-510C10.3,1,1,1,1,1
SLC44A5,1,1,1,1,1
RP4-682C21.5,1,1,1,1,1
ACADM,1,1,1,1,1
RABGGTB,1,1,1,1,1
MSH4,1,1,1,1,1
ASB17,1,1,1,1,1
RP11-550H2.1,1,1,1,1,1
RP11-550H2.2,1,1,1,1,1
ST6GALNAC3,1,1,1,1,1
RP5-1102E8.3,1,1,1,1,1
RP11-415A20.1,1,1,1,1,1
ST6GALNAC5,1,1,1,1,1
RP4-564M11.2,1,1,1,1,1
PIGK,1,1,1,1,1
AK5,1,1,1,1,1
RP11-375A5.1,1,1,1,1,1
ZZZ3,1,1,1,1,1
USP33,1,1,1,1,1
FAM73A,1,1,1,1,1
NEXN-AS1,1,1,1,1,1
NEXN,1,1,1,1,1
FUBP1,1,1,1,1,1
DNAJB4,1,1,1,1,1
GIPC2,1,1,1,1,1
RP11-386I14.4,1,1,1,1,1
PTGFR,1,1,1,1,1
IFI44L,1,1,1,1,1
IFI44,1,1,1,1,1
ADGRL4,1,1,1,1,1
RP4-726F1.1,1,1,1,1,1
RP4-726F1.2,1,1,1,1,1
RP11-339A11.2,1,1,1,1,1
RP11-339D23.1,1,1,1,1,1
RP5-933B4.1,1,1,1,1,1
RP5-887A10.1,1,1,1,1,1
ADGRL2,1,1,1,1,1
RP5-837I24.2,1,1,1,1,1
RP5-837I24.4,1,1,1,1,1
RP11-147G16.1,1,1,1,1,1
LINC01362,1,1,1,1,1
LINC01361,1,1,1,1,1
RP11-413G15.1,1,1,1,1,1
RP11-475O6.1,1,1,1,1,1
RP5-836J3.1,1,1,1,1,1
TTLL7,1,1,1,1,1
RP11-486G15.2,1,1,1,1,1
PRKACB,1,1,1,1,1
SAMD13,1,1,1,1,1
DNASE2B,1,1,1,1,1
RPF1,1,1,1,1,1
GNG5,1,1,1,1,1
CTBS,1,1,1,1,1
LINC01555,1,1,1,1,1
SSX2IP,1,1,1,1,1
LPAR3,1,1,1,1,1
MCOLN2,1,1,1,1,1
WDR63,1,1,1,1,1
MCOLN3,1,1,1,1,1
SYDE2,1,1,1,1,1
C1orf52,1,1,1,1,1
BCL10,1,1,1,1,1
RP11-131L23.1,1,1,1,1,1
DDAH1,1,1,1,1,1
RP11-131L23.2,1,1,1,1,1
RP4-621F18.2,1,1,1,1,1
RP11-290M5.4,1,1,1,1,1
CYR61,1,1,1,1,1
RP11-290M5.2,1,1,1,1,1
ZNHIT6,1,1,1,1,1
COL24A1,1,1,1,1,1
ODF2L,1,1,1,1,1
CLCA2,1,1,1,1,1
CLCA1,1,1,1,1,1
CLCA4,1,1,1,1,1
RP4-651E10.4,1,1,1,1,1
RP4-612B15.3,1,1,1,1,1
SH3GLB1,1,1,1,1,1
15-Sep,1,1,1,1,1
HS2ST1,1,1,1,1,1
RP4-604K5.3,1,1,1,1,1
RP5-1052I5.2,1,1,1,1,1
LINC01140,1,1,1,1,1
LMO4,1,1,1,1,1
LINC01364,1,1,1,1,1
RP5-1027O11.1,1,1,1,1,1
PKN2-AS1,1,1,1,1,1
PKN2,1,1,1,1,1
GTF2B,1,1,1,1,1
CCBL2,1,1,1,1,1
RBMXL1,1,1,1,1,1
GBP3,1,1,1,1,1
GBP1,1,1,1,1,1
GBP2,1,1,1,1,1
GBP7,1,1,1,1,1
GBP4,1,1,1,1,1
GBP5,1,1,1,1,1
RP4-620F22.2,1,1,1,1,1
GBP6,1,1,1,1,1
LRRC8B,1,1,1,1,1
FLJ27354,1,1,1,1,1
LRRC8C,1,1,1,1,1
RP11-302M6.4,1,1,1,1,1
RP5-943J3.2,1,1,1,1,1
LRRC8D,1,1,1,1,1
RP11-302M6.5,1,1,1,1,1
ZNF326,1,1,1,1,1
RP5-827O9.1,1,1,1,1,1
BARHL2,1,1,1,1,1
RP4-665J23.1,1,1,1,1,1
RP4-665J23.2,1,1,1,1,1
RP4-665J23.4,1,1,1,1,1
ZNF644,1,1,1,1,1
HFM1,1,1,1,1,1
CDC7,1,1,1,1,1
TGFBR3,1,1,1,1,1
BRDT,1,1,1,1,1
EPHX4,1,1,1,1,1
SETSIP,1,1,1,1,1
BTBD8,1,1,1,1,1
KIAA1107,1,1,1,1,1
RP4-621B10.8,1,1,1,1,1
C1orf146,1,1,1,1,1
GLMN,1,1,1,1,1
RPAP2,1,1,1,1,1
GFI1,1,1,1,1,1
EVI5,1,1,1,1,1
RPL5,1,1,1,1,1
FAM69A,1,1,1,1,1
MTF2,1,1,1,1,1
TMED5,1,1,1,1,1
CCDC18,1,1,1,1,1
DR1,1,1,1,1,1
FNBP1L,1,1,1,1,1
BCAR3,1,1,1,1,1
RP5-1033H22.2,1,1,1,1,1
RP4-561L24.3,1,1,1,1,1
DNTTIP2,1,1,1,1,1
GCLM,1,1,1,1,1
ABCA4,1,1,1,1,1
RP11-78O9.1,1,1,1,1,1
ARHGAP29,1,1,1,1,1
RP11-148B18.1,1,1,1,1,1
RP11-148B18.4,1,1,1,1,1
ABCD3,1,1,1,1,1
F3,1,1,1,1,1
RP11-86H7.6,1,1,1,1,1
SLC44A3,1,1,1,1,1
CNN3,1,1,1,1,1
RP4-639F20.1,1,1,1,1,1
ALG14,1,1,1,1,1
RP11-313A24.1,1,1,1,1,1
TMEM56,1,1,1,1,1
TMEM56-RWDD3,1,1,1,1,1
RP11-57H12.3,1,1,1,1,1
RWDD3,1,1,1,1,1
RP11-57H12.5,1,1,1,1,1
RP4-586O15.1,1,1,1,1,1
RP11-14O19.1,1,1,1,1,1
RP11-14O19.2,1,1,1,1,1
FLJ31662,1,1,1,1,1
RP11-286B14.1,1,1,1,1,1
RP11-286B14.2,1,1,1,1,1
RP11-147C23.1,1,1,1,1,1
RP5-898J17.1,1,1,1,1,1
PTBP2,1,1,1,1,1
DPYD,1,1,1,1,1
DPYD-AS1,1,1,1,1,1
DPYD-AS2,1,1,1,1,1
RP11-272L13.3,1,1,1,1,1
RP11-490G2.2,1,1,1,1,1
MIR137HG,1,1,1,1,1
RP5-1070A16.1,1,1,1,1,1
SNX7,1,1,1,1,1
PLPPR5,1,1,1,1,1
RP5-896L10.1,1,1,1,1,1
PLPPR4,1,1,1,1,1
RP11-413P11.1,1,1,1,1,1
PALMD,1,1,1,1,1
FRRS1,1,1,1,1,1
AGL,1,1,1,1,1
RP5-884G6.2,1,1,1,1,1
SLC35A3,1,1,1,1,1
MFSD14A,1,1,1,1,1
RP4-714D9.2,1,1,1,1,1
SASS6,1,1,1,1,1
TRMT13,1,1,1,1,1
LRRC39,1,1,1,1,1
DBT,1,1,1,1,1
RTCA-AS1,1,1,1,1,1
RTCA,1,1,1,1,1
RP5-837M10.2,1,1,1,1,1
CDC14A,1,1,1,1,1
RP5-837M10.4,1,1,1,1,1
GPR88,1,1,1,1,1
LINC01349,1,1,1,1,1
VCAM1,1,1,1,1,1
EXTL2,1,1,1,1,1
RP4-549L20.3,1,1,1,1,1
SLC30A7,1,1,1,1,1
DPH5,1,1,1,1,1
RP11-421L21.2,1,1,1,1,1
RP11-421L21.3,1,1,1,1,1
RP4-575N6.4,1,1,1,1,1
S1PR1,1,1,1,1,1
LINC01307,1,1,1,1,1
RP11-411H5.1,1,1,1,1,1
OLFM3,1,1,1,1,1
RP11-202K23.1,1,1,1,1,1
RP5-936J12.1,1,1,1,1,1
COL11A1,1,1,1,1,1
RP11-153F1.2,1,1,1,1,1
RP11-153F1.1,1,1,1,1,1
RNPC3,1,1,1,1,1
AMY2B,1,1,1,1,1
AMY2A,1,1,1,1,1
AMY1A,1,1,1,1,1
AMY1B,1,1,1,1,1
AMY1C,1,1,1,1,1
RP11-251P6.1,1,1,1,1,1
RP11-24P14.1,1,1,1,1,1
RP5-947P14.1,1,1,1,1,1
RP11-233E12.1,1,1,1,1,1
PRMT6,1,1,1,1,1
NTNG1,1,1,1,1,1
VAV3,1,1,1,1,1
VAV3-AS1,1,1,1,1,1
RP11-356N1.2,1,1,1,1,1
SLC25A24,1,1,1,1,1
RP11-483I13.5,1,1,1,1,1
NBPF4,1,1,1,1,1
RP11-483I13.2,1,1,1,1,1
NBPF6,1,1,1,1,1
RP11-131J3.1,1,1,1,1,1
FAM102B,1,1,1,1,1
HENMT1,1,1,1,1,1
PRPF38B,1,1,1,1,1
FNDC7,1,1,1,1,1
RP11-293A10.3,1,1,1,1,1
STXBP3,1,1,1,1,1
AKNAD1,1,1,1,1,1
RP11-475E11.9,1,1,1,1,1
SPATA42,1,1,1,1,1
GPSM2,1,1,1,1,1
CLCC1,1,1,1,1,1
WDR47,1,1,1,1,1
TAF13,1,1,1,1,1
RP5-1065J22.8,1,1,1,1,1
TMEM167B,1,1,1,1,1
SCARNA2,1,1,1,1,1
C1orf194,1,1,1,1,1
KIAA1324,1,1,1,1,1
SARS,1,1,1,1,1
CELSR2,1,1,1,1,1
PSRC1,1,1,1,1,1
MYBPHL,1,1,1,1,1
SORT1,1,1,1,1,1
PSMA5,1,1,1,1,1
SYPL2,1,1,1,1,1
ATXN7L2,1,1,1,1,1
CYB561D1,1,1,1,1,1
AMIGO1,1,1,1,1,1
GPR61,1,1,1,1,1
RP5-1160K1.8,1,1,1,1,1
GNAI3,1,1,1,1,1
GNAT2,1,1,1,1,1
AMPD2,1,1,1,1,1
RP5-1160K1.6,1,1,1,1,1
GSTM4,1,1,1,1,1
GSTM2,1,1,1,1,1
GSTM1,1,1,1,1,1
AC000032.2,1,1,1,1,1
GSTM5,1,1,1,1,1
RP4-735C1.4,1,1,1,1,1
GSTM3,1,1,1,1,1
EPS8L3,1,1,1,1,1
RP4-735C1.6,1,1,1,1,1
RP11-195M16.1,1,1,1,1,1
RP11-195M16.3,1,1,1,1,1
CSF1,1,1,1,1,1
AHCYL1,1,1,1,1,1
STRIP1,1,1,1,1,1
RP4-773N10.4,1,1,1,1,1
ALX3,1,1,1,1,1
LINC01397,1,1,1,1,1
UBL4B,1,1,1,1,1
SLC6A17,1,1,1,1,1
RP5-1028L10.1,1,1,1,1,1
RP5-1028L10.2,1,1,1,1,1
KCNC4-AS1,1,1,1,1,1
KCNC4,1,1,1,1,1
RP5-1074L1.1,1,1,1,1,1
RBM15,1,1,1,1,1
SLC16A4,1,1,1,1,1
RP5-1074L1.4,1,1,1,1,1
LAMTOR5,1,1,1,1,1
PROK1,1,1,1,1,1
RP11-470L19.5,1,1,1,1,1
RP11-470L19.6,1,1,1,1,1
RP11-470L19.2,1,1,1,1,1
KCNA10,1,1,1,1,1
KCNA2,1,1,1,1,1
RP11-284N8.3,1,1,1,1,1
KCNA3,1,1,1,1,1
CD53,1,1,1,1,1
RP11-96K19.2,1,1,1,1,1
LRIF1,1,1,1,1,1
RP11-96K19.5,1,1,1,1,1
DRAM2,1,1,1,1,1
CEPT1,1,1,1,1,1
RP5-1180E21.4,1,1,1,1,1
RP5-1180E21.5,1,1,1,1,1
DENND2D,1,1,1,1,1
CHI3L2,1,1,1,1,1
CHIA,1,1,1,1,1
RP5-1125M8.2,1,1,1,1,1
PIFO,1,1,1,1,1
OVGP1,1,1,1,1,1
WDR77,1,1,1,1,1
ATP5F1,1,1,1,1,1
C1orf162,1,1,1,1,1
TMIGD3,1,1,1,1,1
ADORA3,1,1,1,1,1
RAP1A,1,1,1,1,1
LINC01160,1,1,1,1,1
FAM212B,1,1,1,1,1
FAM212B-AS1,1,1,1,1,1
DDX20,1,1,1,1,1
KCND3,1,1,1,1,1
KCND3-AS1,1,1,1,1,1
RP11-88H9.2,1,1,1,1,1
RP5-965F6.2,1,1,1,1,1
CTTNBP2NL,1,1,1,1,1
WNT2B,1,1,1,1,1
RP4-671G15.2,1,1,1,1,1
ST7L,1,1,1,1,1
CAPZA1,1,1,1,1,1
MOV10,1,1,1,1,1
RP11-426L16.3,1,1,1,1,1
RHOC,1,1,1,1,1
RP11-426L16.10,1,1,1,1,1
PPM1J,1,1,1,1,1
RP11-426L16.9,1,1,1,1,1
FAM19A3,1,1,1,1,1
LINC01356,1,1,1,1,1
RP3-522D1.1,1,1,1,1,1
SLC16A1,1,1,1,1,1
SLC16A1-AS1,1,1,1,1,1
RP11-31F15.2,1,1,1,1,1
LRIG2,1,1,1,1,1
MAGI3,1,1,1,1,1
PHTF1,1,1,1,1,1
RSBN1,1,1,1,1,1
RP5-1073O3.2,1,1,1,1,1
PTPN22,1,1,1,1,1
AP4B1-AS1,1,1,1,1,1
BCL2L15,1,1,1,1,1
AP4B1,1,1,1,1,1
DCLRE1B,1,1,1,1,1
HIPK1-AS1,1,1,1,1,1
HIPK1,1,1,1,1,1
OLFML3,1,1,1,1,1
SYT6,1,1,1,1,1
RP4-543J13.1,1,1,1,1,1
TRIM33,1,1,1,1,1
BCAS2,1,1,1,1,1
DENND2C,1,1,1,1,1
AMPD1,1,1,1,1,1
NRAS,1,1,1,1,1
CSDE1,1,1,1,1,1
SIKE1,1,1,1,1,1
SYCP1,1,1,1,1,1
TSHB,1,1,1,1,1
TSPAN2,1,1,1,1,1
RP4-666F24.3,1,1,1,1,1
RP4-663N10.1,1,1,1,1,1
NGF,1,1,1,1,1
VANGL1,1,1,1,1,1
CASQ2,1,1,1,1,1
NHLH2,1,1,1,1,1
RP11-12L8.1,1,1,1,1,1
SLC22A15,1,1,1,1,1
RP11-159M11.2,1,1,1,1,1
MAB21L3,1,1,1,1,1
RP5-1185H19.2,1,1,1,1,1
ATP1A1,1,1,1,1,1
RP4-655J12.4,1,1,1,1,1
RP4-655J12.5,1,1,1,1,1
RP5-1086K13.1,1,1,1,1,1
CD58,1,1,1,1,1
